date	depth	temp	cond	do	turb	chl	batv	
259.4792	20.297	20.840	237.000	7.690	0.00	1.500	11.600	
259.5000	20.300	20.820	239.000	7.700	0.00	2.400	11.600	
259.5208	20.299	20.810	239.000	7.690	0.00	1.300	11.600	
259.5417	20.300	20.810	240.000	7.650	0.00	1.400	11.600	
259.5625	20.285	20.800	239.000	7.630	0.00	1.400	11.600	
259.5833	20.278	20.780	239.000	7.590	0.00	1.000	11.600	
259.6042	20.274	20.780	239.000	7.650	0.00	1.200	11.600	
259.6250	20.279	20.790	239.000	7.650	0.00	1.400	11.600	
259.6458	20.265	20.790	239.000	7.630	0.00	1.800	11.600	
259.6667	20.268	20.780	239.000	7.610	0.00	1.200	11.600	
259.6875	20.270	20.750	238.000	7.450	0.00	0.900	11.600	
259.7083	20.266	20.750	238.000	7.620	0.00	1.500	11.600	
259.7292	20.264	20.740	239.000	7.580	0.00	1.000	11.600	
259.7500	20.261	20.730	238.000	7.620	0.00	1.500	11.600	
259.7708	20.254	20.720	239.000	7.600	0.00	0.800	11.600	
259.7917	20.258	20.720	238.000	7.540	0.00	1.100	11.600	
259.8125	20.253	20.710	238.000	7.500	0.00	1.100	11.600	
259.8333	20.254	20.710	238.000	7.480	0.00	1.000	11.600	
259.8542	20.247	20.700	239.000	7.450	0.00	1.700	11.600	
259.8750	20.259	20.690	238.000	7.430	0.00	1.200	11.600	
259.8958	20.259	20.690	239.000	7.400	0.00	1.800	11.600	
259.9167	20.252	20.680	239.000	7.380	0.00	1.200	11.600	
259.9375	20.259	20.670	239.000	7.330	0.00	0.500	11.600	
259.9583	20.266	20.660	239.000	7.260	0.00	1.600	11.600	
259.9792	20.250	20.660	239.000	7.250	0.00	0.700	11.600	
260.0000	20.263	20.660	238.000	7.200	0.00	1.000	11.600	
260.0208	20.259	20.650	239.000	7.180	0.200	1.500	11.600	
260.0417	20.253	20.650	239.000	7.160	0.00	1.300	11.600	
260.0625	20.267	20.690	238.000	7.370	0.00	1.000	11.600	
260.0833	20.266	20.670	239.000	7.280	0.00	1.100	11.700	
260.1042	20.260	20.730	238.000	7.460	0.00	2.100	11.600	
260.1250	20.274	20.710	239.000	7.660	0.00	1.800	11.600	
260.1458	20.278	20.690	239.000	7.670	0.00	1.700	11.600	
260.1667	20.272	20.690	239.000	7.640	0.00	1.400	11.600	
260.1875	20.276	20.680	237.000	7.660	0.00	1.700	11.600	
260.2083	20.273	20.670	238.000	7.660	0.00	2.000	11.600	
260.2292	20.273	20.670	238.000	7.650	0.00	1.700	11.600	
260.2500	20.268	20.640	238.000	7.670	0.00	1.900	11.600	
260.2708	20.267	20.650	239.000	7.610	0.00	1.600	11.600	
260.2917	20.269	20.630	239.000	7.610	0.00	1.200	11.600	
260.3125	20.271	20.630	238.000	7.560	0.00	1.200	11.600	
260.3333	20.270	20.610	238.000	7.590	0.00	1.700	11.600	
260.3542	20.271	20.590	237.000	7.570	0.00	1.200	11.600	
260.3750	20.273	20.580	238.000	7.540	0.00	1.800	11.600	
260.3958	20.284	20.570	238.000	7.520	0.00	0.900	11.600	
260.4167	20.298	20.570	239.000	7.470	0.00	1.600	11.600	
260.4375	20.282	20.570	238.000	7.520	0.00	1.600	11.600	
260.4583	20.289	20.560	238.000	7.520	0.00	1.300	11.600	
260.4792	20.297	20.550	237.000	7.470	0.00	1.600	11.600	
260.5000	20.288	20.520	238.000	7.460	0.00	1.300	11.600	
260.5208	20.287	20.490	237.000	7.450	0.00	1.700	11.600	
260.5417	20.293	20.460	237.000	7.450	0.00	0.400	11.600	
260.5625	20.280	20.440	237.000	7.430	0.500	1.500	11.600	
260.5833	20.274	20.420	236.000	7.350	1.700	1.000	11.600	
260.6042	20.269	20.370	237.000	7.200	0.100	1.500	11.600	
260.6250	20.269	20.310	238.000	6.900	2.100	0.900	11.600	
260.6458	20.276	20.230	237.000	6.710	0.400	1.300	11.600	
260.6667	20.269	20.110	237.000	6.230	0.400	1.500	11.600	
260.6875	20.261	20.010	237.000	6.000	0.300	1.700	11.600	
260.7083	20.241	19.860	236.000	5.200	0.600	1.400	11.600	
260.7292	20.241	19.660	238.000	4.040	1.000	1.100	11.600	
260.7500	20.246	19.360	238.000	3.370	0.500	1.400	11.600	
260.7708	20.255	19.100	238.000	2.330	0.600	1.200	11.600	
260.7917	20.261	18.630	235.000	1.470	0.600	0.300	11.600	
260.8125	20.266	18.350	234.000	0.870	0.100	1.200	11.600	
260.8333	20.242	19.050	232.000	5.060	0.00	2.200	11.600	
260.8542	20.242	17.900	232.000	1.700	2.300	1.100	11.600	
260.8750	20.259	17.480	228.000	2.050	1.100	0.900	11.600	
260.8958	20.247	16.950	230.000	0.300	1.500	1.200	11.600	
260.9167	20.240	16.720	228.000	0.030	1.500	1.300	11.600	
260.9375	20.232	16.520	227.000	0.00	1.500	1.700	11.600	
260.9583	20.250	16.400	226.000	0.00	1.400	1.700	11.600	
260.9792	20.243	16.220	225.000	0.00	1.000	1.300	11.600	
261.0000	20.223	16.030	223.000	0.00	0.900	1.500	11.600	
261.0208	20.236	15.890	223.000	0.00	0.800	2.000	11.600	
261.0417	20.235	15.740	222.000	0.00	0.800	0.800	11.600	
261.0625	20.235	15.620	220.000	0.00	0.600	0.900	11.600	
261.0833	20.223	15.550	221.000	0.00	0.500	0.700	11.600	
261.1042	20.215	15.470	220.000	0.00	0.600	1.500	11.600	
261.1250	20.230	15.390	219.000	0.00	0.400	1.200	11.600	
261.1458	20.236	15.290	219.000	0.00	0.300	1.300	11.600	
261.1667	20.228	15.220	218.000	0.00	0.100	1.200	11.600	
261.1875	20.234	15.150	217.000	0.00	0.00	0.800	11.600	
261.2083	20.224	15.100	217.000	0.00	0.00	1.500	11.600	
261.2292	20.222	15.060	217.000	0.00	0.000	1.400	11.600	
261.2500	20.230	15.020	217.000	0.00	0.100	1.100	11.600	
261.2708	20.236	14.990	217.000	0.00	0.00	0.500	11.600	
261.2917	20.244	14.970	217.000	0.00	0.100	1.300	11.600	
261.3125	20.239	14.920	215.000	0.00	0.00	1.400	11.600	
261.3333	20.236	14.910	216.000	0.00	0.00	0.600	11.600	
261.3542	20.229	14.900	216.000	0.00	0.00	0.900	11.600	
261.3750	20.230	14.870	216.000	0.00	0.500	0.100	11.600	
261.3958	20.252	14.830	215.000	0.00	0.00	0.400	11.600	
261.4167	20.241	14.820	215.000	0.00	0.00	0.000	11.600	
261.4375	20.229	14.790	215.000	0.00	0.00	0.200	11.600	
261.4583	20.236	14.780	214.000	0.00	0.00	0.300	11.600	
261.4792	20.240	14.760	216.000	0.00	0.00	0.800	11.600	
261.5000	20.222	14.740	215.000	0.00	0.00	0.300	11.600	
261.5208	20.233	14.730	215.000	0.00	0.00	0.400	11.600	
261.5417	20.243	14.700	215.000	0.00	0.00	0.400	11.600	
261.5625	20.238	14.690	215.000	0.00	0.00	0.300	11.600	
261.5833	20.225	14.690	214.000	0.00	0.00	0.400	11.600	
261.6042	20.237	14.680	214.000	0.00	0.00	0.700	11.600	
261.6250	20.237	14.680	214.000	0.00	0.00	0.00	11.600	
261.6458	20.230	14.680	215.000	0.00	0.00	0.00	11.600	
261.6667	20.235	14.690	214.000	0.00	0.00	0.200	11.600	
261.6875	20.231	14.700	214.000	0.00	0.00	0.00	11.600	
261.7083	20.233	14.710	215.000	0.00	0.00	0.00	11.600	
261.7292	20.217	14.720	214.000	0.00	0.00	0.400	11.600	
261.7500	20.214	14.730	214.000	0.00	0.00	0.100	11.600	
261.7708	20.213	14.740	215.000	0.00	0.00	0.700	11.600	
261.7917	20.208	14.740	215.000	0.00	0.00	0.00	11.600	
261.8125	20.207	14.760	214.000	0.00	0.00	0.400	11.600	
261.8333	20.200	14.760	215.000	0.00	0.00	0.100	11.600	
261.8542	20.205	14.760	214.000	0.00	0.00	0.600	11.600	
261.8750	20.217	14.770	215.000	0.00	0.00	0.00	11.600	
261.8958	20.205	14.770	215.000	0.00	0.00	0.600	11.600	
261.9167	20.205	14.760	215.000	0.00	0.00	0.600	11.600	
261.9375	20.205	14.750	215.000	0.00	0.00	0.00	11.600	
261.9583	20.209	14.730	215.000	0.00	0.00	0.00	11.600	
261.9792	20.204	14.720	214.000	0.00	0.00	0.200	11.600	
262.0000	20.206	14.690	215.000	0.00	0.00	0.200	11.600	
262.0208	20.199	14.680	214.000	0.00	0.00	0.200	11.600	
262.0417	20.200	14.660	214.000	0.00	0.00	0.700	11.600	
262.0625	20.219	14.650	214.000	0.00	0.00	0.600	11.600	
262.0833	20.212	14.630	213.000	0.00	0.00	0.900	11.600	
262.1042	20.192	14.610	214.000	0.00	0.00	0.700	11.600	
262.1250	20.210	14.580	213.000	0.00	0.00	0.400	11.600	
262.1458	20.195	14.560	214.000	0.00	0.00	0.00	11.600	
262.1667	20.185	14.550	214.000	0.00	0.00	0.700	11.600	
262.1875	20.190	14.540	214.000	0.00	0.00	0.00	11.600	
262.2083	20.198	14.520	213.000	0.00	0.00	0.000	11.600	
262.2292	20.193	14.510	213.000	0.00	0.00	0.300	11.600	
262.2500	20.191	14.490	212.000	0.00	0.00	0.00	11.600	
262.2708	20.188	14.480	213.000	0.00	0.00	0.100	11.600	
262.2917	20.187	14.460	213.000	0.00	0.00	0.500	11.600	
262.3125	20.208	14.450	213.000	0.00	0.00	0.300	11.600	
262.3333	20.212	14.450	213.000	0.00	0.00	0.100	11.600	
262.3542	20.201	14.450	213.000	0.00	0.00	0.00	11.600	
262.3750	20.202	14.450	214.000	0.00	0.00	0.00	11.600	
262.3958	20.206	14.440	212.000	0.00	0.00	0.000	11.600	
262.4167	20.198	14.430	213.000	0.00	0.00	1.300	11.600	
262.4375	20.208	14.440	214.000	0.00	0.00	0.100	11.600	
262.4583	20.211	14.440	213.000	0.00	0.00	0.400	11.600	
262.4792	20.202	14.450	213.000	0.00	0.00	0.400	11.600	
262.5000	20.189	14.460	213.000	0.00	0.00	0.100	11.600	
262.5208	20.184	14.470	213.000	0.00	0.00	0.00	11.600	
262.5417	20.174	14.480	213.000	0.00	0.00	0.00	11.600	
262.5625	20.191	14.480	213.000	0.00	0.00	0.00	11.600	
262.5833	20.192	14.490	213.000	0.00	0.00	0.300	11.600	
262.6042	20.191	14.490	213.000	0.00	0.00	0.00	11.600	
262.6250	20.185	14.500	212.000	0.00	0.00	0.200	11.600	
262.6458	20.176	14.490	213.000	0.00	0.00	0.00	11.600	
262.6667	20.189	14.500	213.000	0.00	0.00	0.000	11.600	
262.6875	20.188	14.480	214.000	0.00	0.00	0.500	11.600	
262.7083	20.179	14.470	214.000	0.00	0.00	0.200	11.600	
262.7292	20.184	14.460	213.000	0.00	0.00	0.00	11.600	
262.7500	20.186	14.450	213.000	0.00	0.00	0.400	11.600	
262.7708	20.169	14.430	213.000	0.00	0.00	0.400	11.600	
262.7917	20.180	14.420	213.000	0.00	0.00	0.00	11.600	
262.8125	20.182	14.400	212.000	0.00	0.00	0.300	11.600	
262.8333	20.188	14.400	213.000	0.00	0.00	0.00	11.600	
262.8542	20.188	14.390	212.000	0.00	0.00	0.200	11.600	
262.8750	20.181	14.360	213.000	0.00	0.00	0.300	11.600	
262.8958	20.170	14.350	212.000	0.00	0.00	0.900	11.600	
262.9167	20.200	14.340	212.000	0.00	0.00	1.200	11.600	
262.9375	20.179	14.330	213.000	0.00	0.00	1.400	11.600	
262.9583	20.176	14.310	212.000	0.00	0.00	0.800	11.600	
262.9792	20.173	14.290	212.000	0.00	0.00	0.100	11.600	
263.0000	20.168	14.270	211.000	0.00	0.00	0.100	11.600	
263.0208	20.177	14.260	213.000	0.00	0.00	0.00	11.600	
263.0417	20.181	14.250	212.000	0.00	0.00	0.900	11.600	
263.0625	20.178	14.230	211.000	0.00	0.00	0.100	11.600	
263.0833	20.185	14.220	212.000	0.00	0.00	0.100	11.600	
263.1042	20.178	14.220	212.000	0.00	0.00	0.000	11.600	
263.1250	20.193	14.200	212.000	0.00	0.00	0.600	11.600	
263.1458	20.188	14.200	212.000	0.00	0.00	0.100	11.600	
263.1667	20.181	14.190	212.000	0.00	0.00	0.00	11.600	
263.1875	20.190	14.180	212.000	0.00	0.00	0.200	11.600	
263.2083	20.186	14.180	212.000	0.00	0.00	0.200	11.600	
263.2292	20.187	14.170	212.000	0.00	0.00	0.00	11.600	
263.2500	20.188	14.170	212.000	0.00	0.00	0.400	11.600	
263.2708	20.190	14.160	212.000	0.00	0.00	0.200	11.600	
263.2917	20.194	14.150	212.000	0.00	0.00	0.700	11.600	
263.3125	20.204	14.150	211.000	0.00	0.00	0.700	11.600	
263.3333	20.205	14.140	211.000	0.00	0.00	0.00	11.600	
263.3542	20.200	14.150	212.000	0.00	0.00	0.00	11.600	
263.3750	20.209	14.130	211.000	0.00	0.00	0.300	11.500	
263.3958	20.206	14.130	212.000	0.00	0.00	0.000	11.600	
263.4167	20.207	14.130	212.000	0.00	0.00	0.00	11.600	
263.4375	20.210	14.120	211.000	0.00	0.00	0.800	11.600	
263.4583	20.210	14.120	210.000	0.00	0.00	0.00	11.600	
263.4792	20.218	14.100	211.000	0.00	0.00	0.700	11.600	
263.5000	20.217	14.090	211.000	0.00	0.00	0.500	11.600	
263.5208	20.212	14.070	211.000	0.00	0.00	0.300	11.600	
263.5417	20.209	14.060	211.000	0.00	0.00	0.300	11.600	
263.5625	20.208	14.050	210.000	0.00	0.000	0.700	11.600	
263.5833	20.207	14.040	211.000	0.00	0.00	0.00	11.600	
263.6042	20.203	14.040	211.000	0.00	0.00	0.00	11.600	
263.6250	20.197	14.040	211.000	0.00	0.00	0.00	11.500	
263.6458	20.191	14.030	210.000	0.00	0.00	0.600	11.600	
263.6667	20.186	14.020	210.000	0.00	0.00	0.000	11.600	
263.6875	20.184	14.010	210.000	0.00	0.00	0.00	11.600	
263.7083	20.181	14.010	211.000	0.00	0.00	0.400	11.600	
263.7292	20.182	13.990	210.000	0.00	0.00	0.700	11.600	
263.7500	20.171	13.980	209.000	0.00	0.00	0.100	11.600	
263.7708	20.172	13.970	209.000	0.00	0.00	0.800	11.600	
263.7917	20.175	13.960	210.000	0.00	0.00	0.500	11.600	
263.8125	20.185	13.940	209.000	0.00	0.00	0.000	11.600	
263.8333	20.182	13.940	210.000	0.00	0.00	0.500	11.600	
263.8542	20.188	13.920	209.000	0.00	0.00	0.500	11.600	
263.8750	20.176	13.910	209.000	0.00	0.00	1.100	11.600	
263.8958	20.174	13.900	210.000	0.00	0.00	0.400	11.600	
263.9167	20.190	13.870	210.000	0.00	0.00	0.300	11.500	
263.9375	20.186	13.870	210.000	0.00	0.00	0.00	11.600	
263.9583	20.176	13.850	208.000	0.00	0.00	0.00	11.600	
263.9792	20.169	13.840	209.000	0.00	0.00	0.700	11.600	
264.0000	20.178	13.820	209.000	0.00	0.00	0.100	11.600	
264.0208	20.174	13.810	209.000	0.00	0.00	0.200	11.500	
264.0417	20.173	13.790	208.000	0.00	0.00	0.800	11.600	
264.0625	20.169	13.780	209.000	0.00	0.00	0.500	11.600	
264.0833	20.159	13.770	208.000	0.00	0.00	0.300	11.600	
264.1042	20.160	13.770	208.000	0.00	0.00	0.500	11.500	
264.1250	20.159	13.770	208.000	0.00	0.00	0.000	11.600	
264.1458	20.163	13.750	209.000	0.00	0.00	0.200	11.600	
264.1667	20.167	13.750	209.000	0.00	0.00	0.300	11.600	
264.1875	20.167	13.750	209.000	0.00	0.00	0.00	11.500	
264.2083	20.163	13.750	209.000	0.00	0.00	0.500	11.600	
264.2292	20.163	13.750	209.000	0.00	0.00	0.100	11.600	
264.2500	20.167	13.750	209.000	0.00	0.00	0.600	11.600	
264.2708	20.165	13.740	208.000	0.00	0.00	0.600	11.600	
264.2917	20.179	13.730	208.000	0.00	0.00	0.200	11.600	
264.3125	20.178	13.740	209.000	0.00	0.00	0.700	11.500	
264.3333	20.179	13.750	208.000	0.00	0.00	0.100	11.600	
264.3542	20.175	13.740	209.000	0.00	0.00	0.400	11.500	
264.3750	20.173	13.740	208.000	0.00	0.00	0.500	11.500	
264.3958	20.178	13.730	209.000	0.00	0.00	0.100	11.600	
264.4167	20.179	13.740	208.000	0.00	0.00	0.200	11.600	
264.4375	20.174	13.720	208.000	0.00	0.00	0.00	11.600	
264.4583	20.165	13.720	208.000	0.00	1.100	0.00	11.500	
264.4792	20.158	13.710	209.000	0.00	0.00	0.300	11.600	
264.5000	20.149	13.710	209.000	0.00	0.00	0.900	11.600	
264.5208	20.151	13.710	208.000	0.00	0.00	0.300	11.500	
264.5417	20.150	13.700	208.000	0.00	0.00	0.000	11.500	
264.5625	20.153	13.700	209.000	0.00	0.00	0.200	11.600	
264.5833	20.146	13.700	208.000	0.00	0.00	0.00	11.600	
264.6042	20.145	13.700	208.000	0.00	0.00	0.00	11.600	
264.6250	20.141	13.690	208.000	0.00	0.00	0.000	11.600	
264.6458	20.127	13.680	209.000	0.00	0.00	0.300	11.600	
264.6667	20.145	13.680	208.000	0.00	0.00	0.000	11.600	
264.6875	20.144	13.670	208.000	0.00	0.00	0.00	11.600	
264.7083	20.135	13.670	209.000	0.00	0.00	0.700	11.600	
264.7292	20.127	13.670	208.000	0.00	0.00	0.200	11.600	
264.7500	20.126	13.660	209.000	0.00	0.00	0.300	11.600	
264.7708	20.120	13.650	208.000	0.00	0.00	0.00	11.600	
264.7917	20.131	13.650	209.000	0.00	0.00	0.00	11.500	
264.8125	20.130	13.640	208.000	0.00	0.00	0.00	11.600	
264.8333	20.121	13.630	208.000	0.00	0.00	0.200	11.500	
264.8542	20.108	13.630	209.000	0.00	0.00	0.00	11.600	
264.8750	20.109	13.620	209.000	0.00	0.00	0.00	11.500	
264.8958	20.104	13.620	208.000	0.00	0.00	0.500	11.500	
264.9167	20.109	13.610	207.000	0.00	0.00	0.600	11.600	
264.9375	20.119	13.610	208.000	0.00	0.00	0.700	11.500	
264.9583	20.112	13.610	208.000	0.00	0.00	0.300	11.600	
264.9792	20.108	13.610	208.000	0.00	0.00	0.400	11.500	
265.0000	20.107	13.600	208.000	0.00	0.00	0.00	11.500	
265.0208	20.098	13.590	209.000	0.00	0.00	0.00	11.500	
265.0417	20.101	13.590	208.000	0.00	0.00	0.800	11.500	
265.0625	20.109	13.590	208.000	0.00	0.00	0.400	11.600	
265.0833	20.109	13.580	208.000	0.00	0.400	0.000	11.600	
265.1042	20.093	13.580	207.000	0.00	0.00	0.00	11.600	
265.1250	20.092	13.570	208.000	0.00	0.00	0.500	11.500	
265.1458	20.072	13.570	207.000	0.00	0.00	0.300	11.600	
265.1667	20.073	13.560	208.000	0.00	0.00	0.300	11.500	
265.1875	20.069	13.560	209.000	0.00	0.00	0.000	11.600	
265.2083	20.093	13.550	208.000	0.00	0.00	0.500	11.600	
265.2292	20.104	13.550	209.000	0.00	0.00	0.400	11.500	
265.2500	20.092	13.540	208.000	0.00	0.00	0.000	11.500	
265.2708	20.088	13.540	209.000	0.00	0.00	0.00	11.600	
265.2917	20.087	13.540	209.000	0.00	0.00	0.00	11.600	
265.3125	20.102	13.550	208.000	0.00	0.00	0.00	11.600	
265.3333	20.113	13.560	209.000	0.00	0.00	0.00	11.600	
265.3542	20.101	13.560	209.000	0.00	0.00	0.400	11.500	
265.3750	20.104	13.570	207.000	0.00	0.000	0.00	11.500	
265.3958	20.123	13.590	209.000	0.00	0.00	0.100	11.500	
265.4167	20.128	13.600	209.000	0.00	0.00	0.200	11.500	
265.4375	20.123	13.630	208.000	0.00	0.00	0.00	11.500	
265.4583	20.148	13.650	209.000	0.00	0.00	0.800	11.500	
265.4792	20.135	13.680	209.000	0.00	0.00	0.300	11.500	
265.5000	20.138	13.700	209.000	0.00	0.00	0.300	11.500	
265.5208	20.132	13.740	210.000	0.00	0.00	0.500	11.600	
265.5417	20.151	13.760	209.000	0.00	0.00	0.300	11.500	
265.5625	20.137	13.780	209.000	0.00	0.00	0.00	11.500	
265.5833	20.151	13.800	210.000	0.00	0.00	0.000	11.600	
265.6042	20.145	13.820	210.000	0.00	0.00	0.500	11.600	
265.6250	20.129	13.840	209.000	0.00	0.00	0.200	11.500	
265.6458	20.146	13.840	210.000	0.00	0.00	0.800	11.500	
265.6667	20.164	13.850	210.000	0.00	0.00	0.00	11.500	
265.6875	20.162	13.860	209.000	0.00	0.00	0.600	11.500	
265.7083	20.159	13.870	209.000	0.00	0.00	0.000	11.600	
265.7292	20.172	13.870	210.000	0.00	0.00	0.300	11.500	
265.7500	20.155	13.870	211.000	0.00	0.00	0.00	11.600	
265.7708	20.156	13.880	210.000	0.00	0.00	0.00	11.500	
265.7917	20.165	13.880	210.000	0.00	0.00	0.000	11.500	
265.8125	20.167	13.890	210.000	0.00	0.00	0.00	11.500	
265.8333	20.169	13.900	210.000	0.00	0.00	0.200	11.500	
265.8542	20.175	13.910	210.000	0.00	0.00	0.300	11.500	
265.8750	20.166	13.910	210.000	0.00	0.00	1.400	11.600	
265.8958	20.167	13.910	209.000	0.00	0.00	0.000	11.500	
265.9167	20.194	13.920	210.000	0.00	0.00	0.00	11.500	
265.9375	20.201	13.920	210.000	0.00	0.00	0.00	11.500	
265.9583	20.183	13.920	211.000	0.00	0.700	0.00	11.500	
265.9792	20.181	13.930	209.000	0.00	0.00	0.600	11.500	
266.0000	20.196	13.940	211.000	0.00	1.900	0.200	11.500	
266.0208	20.195	13.950	211.000	0.00	2.800	0.500	11.600	
266.0417	20.183	13.970	210.000	0.00	0.00	0.400	11.500	
266.0625	20.192	13.980	211.000	0.00	0.00	0.300	11.500	
266.0833	20.205	13.990	210.000	0.00	0.00	0.400	11.500	
266.1042	20.193	14.010	211.000	0.00	0.00	0.000	11.600	
266.1250	20.189	14.020	211.000	0.00	0.00	0.400	11.600	
266.1458	20.188	14.030	211.000	0.00	0.00	0.900	11.500	
266.1667	20.171	14.050	211.000	0.00	0.600	0.600	11.500	
266.1875	20.198	14.040	212.000	0.00	0.00	0.100	11.500	
266.2083	20.203	14.050	212.000	0.00	0.00	0.000	11.600	
266.2292	20.190	14.050	211.000	0.00	0.00	0.600	11.500	
266.2500	20.196	14.040	212.000	0.00	0.00	0.00	11.600	
266.2708	20.190	14.040	212.000	0.00	0.00	0.00	11.500	
266.2917	20.197	14.040	211.000	0.00	0.00	0.00	11.500	
266.3125	20.219	14.030	211.000	0.00	0.00	0.100	11.600	
266.3333	20.229	14.020	211.000	0.00	0.00	0.200	11.500	
266.3542	20.238	14.020	212.000	0.00	0.00	0.200	11.500	
266.3750	20.252	14.010	211.000	0.00	0.00	0.200	11.500	
266.3958	20.237	14.010	211.000	0.00	0.00	0.00	11.500	
266.4167	20.234	14.000	210.000	0.00	0.00	0.200	11.500	
266.4375	20.239	13.990	211.000	0.00	0.00	0.100	11.600	
266.4583	20.246	13.980	211.000	0.00	0.00	0.200	11.500	
266.4792	20.241	13.970	211.000	0.00	0.00	0.000	11.500	
266.5000	20.228	13.970	210.000	0.00	0.00	0.200	11.500	
266.5208	20.222	13.960	211.000	0.00	0.00	0.300	11.500	
266.5417	20.211	13.950	210.000	0.00	0.00	0.600	11.500	
266.5625	20.208	13.940	210.000	0.00	0.00	0.100	11.500	
266.5833	20.219	13.940	211.000	0.00	0.00	0.700	11.500	
266.6042	20.212	13.930	210.000	0.00	0.00	0.00	11.500	
266.6250	20.203	13.920	211.000	0.00	0.00	0.100	11.500	
266.6458	20.208	13.920	211.000	0.00	0.00	0.100	11.500	
266.6667	20.196	13.920	211.000	0.00	0.00	0.700	11.500	
266.6875	20.194	13.920	210.000	0.00	0.00	1.100	11.500	
266.7083	20.195	13.910	210.000	0.00	0.00	0.00	11.500	
266.7292	20.207	13.910	211.000	0.00	0.00	0.00	11.500	
266.7500	20.200	13.900	210.000	0.00	0.00	0.000	11.500	
266.7708	20.198	13.900	211.000	0.00	0.00	0.00	11.500	
266.7917	20.194	13.890	210.000	0.00	0.00	0.400	11.500	
266.8125	20.193	13.890	211.000	0.00	0.00	0.00	11.500	
266.8333	20.205	13.880	211.000	0.00	0.00	0.00	11.500	
266.8542	20.213	13.870	210.000	0.00	0.00	0.00	11.500	
266.8750	20.197	13.860	209.000	0.00	0.00	0.600	11.500	
266.8958	20.206	13.840	209.000	0.00	0.00	0.00	11.500	
266.9167	20.198	13.840	210.000	0.00	0.00	0.600	11.500	
266.9375	20.198	13.830	210.000	0.00	0.00	0.300	11.500	
266.9583	20.190	13.810	210.000	0.00	0.00	0.100	11.500	
266.9792	20.187	13.800	209.000	0.00	0.00	0.100	11.500	
267.0000	20.187	13.790	210.000	0.00	0.00	1.200	11.500	
267.0208	20.178	13.780	209.000	0.00	0.00	0.00	11.500	
267.0417	20.176	13.770	210.000	0.00	0.00	0.600	11.500	
267.0625	20.186	13.770	211.000	0.00	0.00	0.100	11.500	
267.0833	20.198	13.760	210.000	0.00	0.00	0.00	11.400	
267.1042	20.207	13.760	210.000	0.00	0.00	0.00	11.600	
267.1250	20.208	13.750	210.000	0.00	0.00	0.200	11.500	
267.1458	20.197	13.750	210.000	0.00	0.00	0.300	11.500	
267.1667	20.191	13.740	210.000	0.00	0.00	0.200	11.500	
267.1875	20.195	13.740	210.000	0.00	0.00	0.200	11.500	
267.2083	20.175	13.730	210.000	0.00	0.00	0.600	11.500	
267.2292	20.190	13.730	210.000	0.00	0.00	0.000	11.400	
267.2500	20.183	13.720	210.000	0.00	0.00	0.200	11.500	
267.2708	20.183	13.720	210.000	0.00	0.00	0.400	11.500	
267.2917	20.173	13.720	210.000	0.00	0.00	0.00	11.500	
267.3125	20.163	13.720	210.000	0.00	0.00	0.200	11.500	
267.3333	20.178	13.710	210.000	0.00	0.00	0.00	11.500	
267.3542	20.187	13.710	210.000	0.00	0.00	0.400	11.500	
267.3750	20.181	13.710	209.000	0.00	0.00	0.800	11.500	
267.3958	20.184	13.710	210.000	0.00	0.00	0.00	11.500	
267.4167	20.186	13.710	210.000	0.00	0.00	0.200	11.500	
267.4375	20.190	13.710	211.000	0.00	0.00	0.300	11.500	
267.4583	20.196	13.700	209.000	0.00	0.00	0.200	11.500	
267.4792	20.189	13.710	210.000	0.00	0.00	0.200	11.500	
267.5000	20.185	13.710	209.000	0.00	0.00	0.200	11.500	
267.5208	20.182	13.710	210.000	0.00	0.00	0.600	11.500	
267.5417	20.185	13.720	210.000	0.00	0.00	0.00	11.500	
267.5625	20.170	13.730	210.000	0.00	0.00	0.000	11.500	
267.5833	20.174	13.730	210.000	0.00	0.00	0.800	11.500	
267.6042	20.174	13.740	210.000	0.00	0.00	0.00	11.400	
267.6250	20.169	13.750	211.000	0.00	0.00	0.100	11.500	
267.6458	20.158	13.750	210.000	0.00	0.00	0.00	11.500	
267.6667	20.142	13.750	211.000	0.00	0.00	0.00	11.500	
267.6875	20.132	13.750	211.000	0.00	0.00	0.00	11.500	
267.7083	20.132	13.750	211.000	0.00	0.00	0.800	11.500	
267.7292	20.133	13.750	210.000	0.00	0.00	0.600	11.500	
